time,PM2.5,PM10,CO2,temperature,humidity,pressure,CO_mVolts,temp_DHT
09:15:20,0.0,0.0,898.0,26.625,25.700000762939453,986.0,1321.0,27.299999237060547
09:15:21,0.0,0.0,898.0,26.641666412353516,25.5,986.0,1321.0,27.299999237060547
09:15:22,0.0,0.0,855.0,26.641666412353516,25.5,986.0,1305.0,27.299999237060547
09:15:23,0.0,0.0,855.0,26.64583396911621,25.299999237060547,986.0,1297.0,27.299999237060547
09:15:24,0.0,0.0,818.0,26.633333206176758,25.100000381469727,986.0,1304.0,27.299999237060547
09:15:25,0.0,0.0,790.0,26.64583396911621,24.899999618530273,986.0,1289.0,27.299999237060547
09:15:27,0.0,0.0,790.0,26.674999237060547,24.799999237060547,986.0,1309.0,27.299999237060547
09:15:28,0.0,0.0,760.0,26.662500381469727,24.700000762939453,986.0,1309.0,27.299999237060547
09:15:29,0.0,0.0,760.0,26.65416717529297,24.700000762939453,986.0,1309.0,27.299999237060547
09:15:30,0.0,0.0,760.0,26.65416717529297,24.700000762939453,986.0,1287.0,27.299999237060547
09:15:31,0.0,0.0,732.0,26.625,24.799999237060547,986.0,1304.0,27.299999237060547
09:15:32,0.0,0.0,732.0,26.66666603088379,24.899999618530273,986.0,1301.0,27.299999237060547
09:15:33,0.0,0.0,675.0,26.633333206176758,25.0,986.0,1308.0,27.299999237060547
09:15:34,0.0,0.0,672.0,26.662500381469727,25.200000762939453,986.0,1305.0,27.299999237060547
09:15:35,0.0,0.0,672.0,26.65416717529297,25.200000762939453,986.0,1310.0,27.299999237060547
09:15:36,0.0,0.0,648.0,26.672916412353516,25.5,986.0,1280.0,27.299999237060547
09:15:37,0.0,0.0,648.0,26.662500381469727,25.600000381469727,986.0,1280.0,27.299999237060547
09:15:38,0.0,0.0,648.0,26.662500381469727,25.600000381469727,986.0,1285.0,27.299999237060547
09:15:39,0.0,0.0,649.0,26.65625,25.799999237060547,986.0,1287.0,27.299999237060547
09:15:40,0.0,0.0,635.0,26.672916412353516,25.899999618530273,986.0,1284.0,27.299999237060547
09:15:41,0.0,0.0,635.0,26.65833282470703,26.0,986.0,1282.0,27.299999237060547
09:15:42,0.0,0.0,641.0,26.639583587646484,26.200000762939453,986.0,1274.0,27.299999237060547
09:15:43,0.0,0.0,641.0,26.637500762939453,26.299999237060547,986.0,1270.0,27.299999237060547
09:15:44,0.0,0.0,641.0,26.670833587646484,26.5,986.0,1270.0,27.299999237060547
09:15:45,0.0,0.0,622.0,26.670833587646484,26.5,986.0,1290.0,27.299999237060547
09:15:46,0.0,0.0,596.0,26.633333206176758,26.600000381469727,986.0,1287.0,27.299999237060547
09:15:47,0.0,0.0,596.0,26.637500762939453,26.700000762939453,986.0,1278.0,27.299999237060547
09:15:48,0.0,0.0,592.0,26.647916793823242,26.899999618530273,986.0,1274.0,27.299999237060547
09:15:49,0.0,0.0,592.0,26.65625,27.0,986.0,1289.0,27.299999237060547
09:15:50,0.0,0.0,587.0,26.68958282470703,27.0,986.0,1293.0,27.299999237060547
09:15:51,0.0,0.0,582.0,26.647916793823242,27.299999237060547,986.0,1283.0,27.299999237060547
09:15:52,0.0,0.0,582.0,26.65833282470703,27.399999618530273,986.0,1283.0,27.299999237060547
09:15:53,0.0,0.0,582.0,26.65833282470703,27.399999618530273,986.0,1292.0,27.299999237060547
09:15:54,0.0,0.0,582.0,26.641666412353516,27.600000381469727,986.0,1312.0,27.299999237060547
09:15:55,0.0,0.0,582.0,26.66666603088379,27.700000762939453,986.0,1282.0,27.299999237060547
09:15:57,0.0,0.0,585.0,26.683332443237305,27.899999618530273,986.0,1306.0,27.299999237060547
09:15:58,0.0,0.0,580.0,26.631250381469727,28.0,986.0,1292.0,27.299999237060547
09:15:59,0.0,0.0,580.0,26.65625,28.200000762939453,986.0,1284.0,27.299999237060547
09:16:00,0.0,0.0,580.0,26.668750762939453,28.299999237060547,986.0,1284.0,27.299999237060547
09:16:01,0.0,0.0,579.0,26.668750762939453,28.299999237060547,986.0,1293.0,27.299999237060547
09:16:02,0.0,0.0,579.0,26.652082443237305,28.5,986.0,1284.0,27.299999237060547
09:16:03,0.0,0.0,587.0,26.641666412353516,28.600000381469727,986.0,1295.0,27.299999237060547
09:16:04,0.0,0.0,591.0,26.679166793823242,28.799999237060547,986.0,1292.0,27.299999237060547
09:16:05,0.0,0.0,591.0,26.643749237060547,28.899999618530273,986.0,1279.0,27.299999237060547
09:16:06,0.0,0.0,580.0,26.695833206176758,29.100000381469727,986.0,1301.0,27.299999237060547
09:16:07,0.0,0.0,580.0,26.67708396911621,29.200000762939453,986.0,1289.0,27.299999237060547
09:16:08,0.0,0.0,580.0,26.660417556762695,29.299999237060547,986.0,1289.0,27.299999237060547
09:16:09,0.0,0.0,573.0,26.660417556762695,29.299999237060547,986.0,1292.0,27.299999237060547
09:16:10,0.0,0.0,570.0,26.672916412353516,29.5,986.0,1271.0,27.299999237060547
09:16:11,0.0,0.0,570.0,26.660417556762695,29.600000381469727,986.0,1287.0,27.299999237060547
09:16:12,0.0,0.0,578.0,26.647916793823242,29.700000762939453,986.0,1282.0,27.299999237060547
09:16:13,0.0,0.0,578.0,26.660417556762695,29.899999618530273,986.0,1278.0,27.299999237060547
09:16:14,0.0,0.0,575.0,26.672916412353516,30.0,986.0,1274.0,27.299999237060547
09:16:15,0.0,0.0,575.0,26.67708396911621,30.0,986.0,1274.0,27.299999237060547
09:16:16,0.0,0.0,577.0,26.67708396911621,30.0,986.0,1285.0,27.299999237060547
09:16:17,0.0,0.0,577.0,26.65625,30.100000381469727,986.0,1273.0,27.299999237060547
09:16:18,0.0,0.0,578.0,26.672916412353516,30.299999237060547,986.0,1281.0,27.299999237060547
09:16:19,0.0,0.0,578.0,26.6875,30.5,986.0,1300.0,27.299999237060547
09:16:20,0.0,0.0,577.0,26.681249618530273,30.600000381469727,986.0,1299.0,27.299999237060547
09:16:21,0.0,0.0,578.0,26.68958282470703,30.700000762939453,986.0,1293.0,27.299999237060547
09:16:22,0.0,0.0,578.0,26.70833396911621,30.799999237060547,986.0,1282.0,27.299999237060547
09:16:23,0.0,0.0,578.0,26.70833396911621,30.799999237060547,986.0,1282.0,27.299999237060547
09:16:24,0.0,0.0,578.0,26.722917556762695,31.0,986.0,1281.0,27.299999237060547
09:16:26,0.0,0.0,578.0,26.693750381469727,31.100000381469727,986.0,1301.0,27.299999237060547
